global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
1240.377747513539	0.2975913338502778	1538536.9565267605	0.0885606019827875	1803.607276127256	-3.029256974143891	9.176397815399405	3252999.20649918	1192.4393049218188	-0.0835006538479774	0.0069723591930397	1421911.4959224304	1313.8507629247104	1234.6675347418225	1.223618	22.20207	0.0400833781883202	0.0195901722781077	0.130478251	-0.0288075481	-0.2025693902	0.0908898945	-0.0155575238	0.1889688594	-0.0436076688	0.030734539	-0.1127582714	-0.0734832052	0.1429239033	0.0896481919	-0.0928601312	-0.0038982431	-0.1198283449	0.0576696298	0.1488571585	-0.0986171552	-0.0546210691	-0.1806271315	0.0313866006	-0.1255212668	0.0512804806	0.0332475214	0.1737983139	0.074022503	-0.0028794807	-0.1174041798	0.0967884172	0.2362051753	0.2121037208	0.2657565449	-0.0194526693	-0.1593121404	0.0955102948	-0.0339724035	-0.1365299993	-0.0183211507	-0.0464691074	-0.154144227	0.0897491053	0.0917997621	0.0673718322	-0.0641437278	0.0445507624	0.0227669532	0.0103708966	-0.0844686765	0.1281146872	0.0952494681	0.0870192563	0.1115903545	-0.0145170912	-0.1359383657	0.2175312537	0.1253608083	0.0681053252	-0.0781425837	0.0955554778	-0.1779849461	0.0874662804	0.0480163312	0.1291817165	0.0872805422	0.0256236893	0.0899643728	0.027147009	0.2127366865	-0.1471926654	-0.0080897654	0.0545449124	0.0975682837	0.0334562795	0.0568572884	0.0420527443	-0.0088400562	-0.0616439433	0.0447019795	0.1288378417	-0.201722573	-0.1386823629	-0.0421959561	0.0335655228	0.0032160318	0.0285266892	0.1419863355	0.1094628008	0.0031355032618733	-0.0104548245572432	9.831380705218104e-06	0.0001093033565227	-0.0264550589510292	-0.0076414929430511	0.0006998701441024	5.839241439870128e-05	0.0572404481536708	0.0015842288797998	0.003276468904833	2.5097811435920447e-06	0.0003609998219589	0.0002380000563776	1.303208714543575e-07	5.6644026835740776e-08	0.0005599999321295	-0.0001700001363672	3.135999239850447e-07	2.8900046364900575e-08	-1.0107133044802256e-07	-5.644341961897616e-08	1.0215413838533374e-14	3.1858596182838238e-15	0.0	0.0
1239.4889365687543	-0.8888109447846091	1536332.823876341	0.7899848955689094	1802.061872284988	-1.5454038422678875	2.38827303569635	3247426.9915432767	1191.4232910857804	-1.0160138360383826	1.0322841150214292	1419489.4585416722	1312.881755736715	1244.3846972765032	1.379812	25.03615	0.0394605307240832	0.0239238279494185	-0.0190250235	0.2228786418	0.1057000492	0.0077634051	-0.0939931231	-0.0378677459	-0.0960733469	-0.0371656259	0.0336120168	0.1917850854	-0.0029436251	0.01319127	0.0653024164	0.0873141278	-0.0598627011	-0.0006337398	0.0740686183	0.0395531782	0.120133588	-0.0372675096	0.0020494549	-0.004106288	-0.0260638049	-0.1355622378	-0.086606094	0.055573703	0.0366832805	-0.114148137	0.1782386546	-0.0926009981	0.1348770774	-0.0878061378	0.0477125599	-0.0928058607	-0.0508049004	0.1256034684	0.1071301155	-0.1135079128	0.0209134346	-0.0615637103	0.038842825	-0.127889126	0.1351991734	0.1247495887	0.1076143951	-0.0547819125	0.0620649412	-0.039158846	-0.0675980778	-0.0106493012	0.0155748729	-0.0281155229	0.0617410146	-0.0179658474	0.0839931585	-0.0125746372	0.0757875363	-0.0641874176	-0.1064404374	0.0284671949	0.0986361187	0.0788702407	-0.0710261421	-0.0358281308	0.0111993437	0.1237372813	0.0387830547	0.1138560604	0.1096548843	0.1753214607	-0.0223394113	0.1054527006	-0.1418504059	-0.1801649523	-0.0966208161	-0.0132394743	0.0003296824	0.1022430627	0.0552539677	-0.1146224602	0.164530722	0.1119826859	-0.1768950832	-0.1470887943	-0.0204361399	0.1397444952	0.1012278027	0.0066012208842778	0.0034657176224045	4.357611716302538e-05	1.20111986382451e-05	-0.0041910444983983	0.0222640144526309	1.7564853987554656e-05	0.0004956863395469	0.0529079892752477	-0.004332458878423	0.0027992553291497	1.8770199933227107e-05	0.0004369864641403	7.598664218140002e-05	1.9095716984184173e-07	5.773969790004121e-09	0.0005010113283789	-5.898860375060002e-05	2.5101235116399e-07	3.4796553724453033e-09	5.289047815004708e-05	5.29915494804951e-05	2.7974026789406077e-09	2.808104316343761e-09	0.0	0.0
1238.6551369275585	-0.8337996411958102	1534266.5482370288	0.6952218416582618	1807.29124459453	5.229372309541986	27.346334751804488	3266301.6427880456	1192.5726081585062	1.1493170727258075	1.3209297336590191	1422229.425729982	1315.155544926003	1215.0200923798402	1.392048	25.258171	0.0363925380071583	0.0219233924527535	-0.1050779768	-0.112402954	0.0809833679	0.1448361197	0.1107338465	-0.123214669	0.1204610344	0.0455813939	0.1398569641	-0.0658022327	-0.0014897751	0.034246429	-0.2000291878	0.0290253083	-0.04031626	-0.0211553842	-0.2306609029	0.001683484	0.0974468496	0.0958042253	0.0128401768	0.0314281186	-0.0759752936	0.0813064815	0.0131075386	-0.0449148061	0.0249647746	0.0340832395	-0.046238528	0.0108969309	-0.1857887032	-0.0630525187	-0.2036903812	-0.1152177228	0.0563224408	0.0460571455	0.1152131666	-0.0721786468	0.0349571904	0.1303921609	-0.1540488358	0.0353795101	-0.0209839773	0.024278702	0.1571601727	-0.0064360678	-0.0359500635	0.049474747	0.0909531377	-0.0061439192	-0.1728361913	0.0546338747	-0.1178910745	-0.0064127338	0.0830211198	-0.1053911338	0.1113367454	-0.0877332316	0.0862100106	0.0165175022	-0.0500249575	0.0183963651	-0.0578020356	-0.0617123184	-0.0106844954	-0.1878518056	0.1485998265	-0.015610823	0.129835185	0.0517440533	0.0655155324	0.1194523698	0.0366502723	-0.0079121297	-0.0835052159	-0.0217041247	-0.2209714443	0.0367207726	0.1641136108	0.030652847	-0.119971605	-0.0647248986	0.0460994053	-0.0362011413	0.0484273732	0.1373117808	0.0924399334	0.0075910720051126	0.0009898511208348	5.762437418680423e-05	9.798052414179106e-07	0.0010779294951959	0.0052689739935942	1.1619319966132875e-06	2.776208694517201e-05	0.0320227649948705	-0.0208852242803772	0.0010254574779167	0.0004361925932416	0.0003949996931419	-4.198677099840004e-05	1.5602475758219514e-07	1.7628889388720864e-09	0.0004109999852446	-9.001134313430003e-05	1.689209878710614e-07	8.102041892840701e-09	-8.117996429539336e-08	-5.297165811434247e-05	6.590186603001341e-15	2.805996563382785e-09	0.0	0.0
1238.7657854800414	0.1106485524828713	1534540.6712759838	0.0122431021665547	1797.891044967476	-9.400199627054008	88.3637530284663	3232412.209574243	1192.798785681012	0.22617752250585	0.0511562716868842	1422768.943122097	1314.068429403259	1231.3740854318432	1.284473	23.306269	0.0680153012468374	0.0378687365611799	0.040113408	-0.1177070636	-0.0717522275	-0.1558696477	-0.1702309839	0.0186442142	-0.0324886155	-0.081680698	-0.0898809079	-0.1650128211	0.0197583087	-0.0526760156	0.0144906159	-0.0607070128	0.1803479872	0.0614204634	0.101743398	0.0328666407	-0.0832091795	-0.2670457864	-0.0872538898	-0.1323328335	0.1203328874	0.0888654845	-0.0660029262	0.0555754811	0.0944786322	-0.1565956975	-0.1086649364	-0.0397769343	-0.0398843635	-0.1077249151	-0.0352706146	0.0725680658	0.2040568208	0.0215094054	0.0930859369	0.2132241972	-0.0460574262	-0.0161593504	0.0555056584	0.0268527452	-0.0009680185	-0.1767009279	0.0455601917	-0.139698779	0.1968444751	0.1630636954	-0.1321908602	-0.0835369145	0.117715865	-0.1011356567	0.1769736485	-0.0999589526	0.0776854806	0.12321764	0.1006199108	0.0360408031	0.068071675	0.2166051215	-0.0445960882	0.0185612697	0.1174542929	0.0992352262	0.019614454	-0.0281874247	0.1979301828	0.0108358262	0.0858260567	-0.0695714433	-0.0908165129	-0.1750916698	-0.0713910831	0.1280068626	0.0500818823	-0.0643906557	0.0030014748	0.0370029659	-0.0839830832	-0.0643620402	-0.1868420168	-0.053023886	-0.0806821013	0.0874426679	0.1264261551	0.1346915149	0.0831471893	0.003128611515649	-0.0044624604894636	9.788210015851532e-06	1.991355362002372e-05	-0.0244400221064324	-0.0255179516016283	0.0005973146805629	0.000651165853943	0.0548602170632008	0.0228374520683303	0.0030096434162215	0.0005215492169732	0.000207024052219	-0.0001879756409229	4.285895819717524e-08	3.5334841580375035e-08	0.0004109879820275	-1.2003217100006822e-08	1.6891112137103665e-07	1.4407722074989618e-16	-0.0001160422775726	-0.0001159610976083	1.3465810184236345e-08	1.3446976158522749e-08	0.0	0.0
1240.2664430059865	1.5006575259451438	1538260.849646722	2.2519730101758	1799.9496732689868	2.05862830151068	4.237950483780748	3239818.8263011323	1194.510344055877	1.7115583748650351	2.9294320705706403	1426854.96205649	1313.9249041644848	1229.7108431799563	1.388006	25.184828	0.0289118746424522	0.0139755546140225	0.084739897	0.1931753625	0.0427039253	0.0590620664	0.170471099	0.0694872077	-0.0715066655	0.0630023373	0.0094996582	0.0510272386	-0.121824941	0.1073118786	-0.0956047561	-0.0776113389	0.16695179	0.0640301288	0.0972618429	-0.1007221909	-0.0475914163	0.0864745323	-0.0620969386	0.1309164367	0.1343126051	0.0305661066	-0.1013065583	0.0419599011	0.0851230705	0.0988569134	-0.0502959428	-0.1532737218	-0.0202097193	0.0884374717	-0.1287165092	-0.2673525142	-0.0721918441	0.0929999592	0.0699541564	-0.0048606283	0.000386981	-0.1738713917	0.0244937849	0.0046778776	-0.0033599042	0.0042231647	0.1523342838	0.084712943	-0.0958915854	-0.0169885352	0.0499383421	-0.1203030127	0.0608832152	-0.1782575515	0.0225103711	-0.0082302753	-0.1182792517	-0.1856848573	-0.0427712775	0.2437320824	0.004489783	0.0664061557	0.0320250814	0.0555232636	-0.0179732923	-0.0263704449	-0.158682866	0.1848546539	0.0080520731	-0.0898201362	0.1374513829	0.1199473784	-0.1819006617	-0.0665296902	0.0118631597	0.0903010433	0.1898191333	-0.0379804274	-0.0697045608	-0.1046021558	0.0743948392	0.0994486632	-0.0285457132	0.0977180247	0.0324942729	-0.1760108399	-0.125114551	0.1318872767	0.0734003241	0.0030593123928639	-6.929912278509989e-05	9.359392317130642e-06	4.802368418784351e-09	-0.0182354140392391	0.0062046080671933	0.0003325303251824	3.849716126748018e-05	0.0455755692622119	-0.0092846478009889	0.0020771325135746	8.620468478840802e-05	1.7008025266211768e-05	-0.0001900160269527	2.892729234560978e-10	3.6106090498922756e-08	0.0004109995710206	1.1588993100017028e-08	1.6892064737911725e-07	1.3430476107224231e-16	-3.900350048878831e-05	7.703877708381169e-05	1.5212730503789101e-09	5.934973174569229e-09	0.0	0.0
1240.8455113122045	0.5790683062180051	1539697.5829436462	0.3353201032661893	1795.9963984873102	-3.953274781676555	15.628381499439811	3225603.063379389	1193.9859329749795	-0.5244110808976075	0.275006981768197	1425602.4081421322	1313.273830321676	1206.3977538092288	1.455147	26.40307	0.1349765508939906	0.0846352865421927	-0.1750887877	-0.0040914864	-0.0410537662	0.154074738	0.0200649063	-0.0756963955	-0.1027406661	0.0281930355	0.1954702829	-0.0127336109	-0.1269248836	0.0315511033	-0.0641274081	0.005753759	0.0028230272	-0.0971373452	-0.1078504587	-0.0868146851	-0.0693532056	-0.0362639056	0.1496904921	-0.1299460316	-0.064318315	0.0374897662	0.0108470646	0.0423419144	0.00838639	0.0461535336	-0.1564862291	-0.158161995	0.1223205273	0.0477157402	-0.313815858	0.0321680207	0.0277116407	-0.1719618273	-0.0028300435	-0.0662037501	0.0865488842	0.0707521704	-0.0366667509	-0.1553886319	-0.1707528018	0.0508501432	0.0464909339	-0.0564766743	-0.0765756863	0.0096060518	0.0878642973	-0.178406482	0.0148373656	0.0764888159	0.1789746822	0.0885064027	-0.0476728645	0.1156173351	-0.1671142725	-1.93547e-05	0.2085804867	-0.0855417344	0.1367194545	-0.0047564389	-0.1809328687	0.0108306898	0.0669199591	-0.0831913335	0.0131295146	-0.083585265	0.0034848601	0.0667597501	-0.0081479978	0.0756597677	0.1392685041	0.2323964378	-0.0365966284	0.1202450587	0.0064075605	-0.1064800387	0.0305743059	0.0452441835	0.0186893782	-0.0246513909	-0.142183247	-0.0019050511	-0.0237437111	0.1289028963	0.0632525717	0.0030366385767166	-2.267381614729988e-05	9.221173845603418e-06	5.141019386815568e-10	0.0101914504714102	0.0284268645106493	0.0001038656627112	0.0008080866259068	-0.0212578809680863	-0.0668334502302982	0.0004518975032533	0.0044667100696857	0.0006059895732454	0.0005889815479791	3.67223362882142e-07	3.468992638599608e-07	0.0003100193994975	-0.0001009801715231	9.61120280647905e-08	1.0196995040834696e-08	6.490602674684074e-05	0.0001039095272356	4.212792308061605e-09	1.0797189850331937e-08	0.0	0.0
1240.6003332701157	-0.2451780420888099	1539089.1869099222	0.0601122723225022	1806.2168307249567	10.220432237646492	104.45723512432367	3262419.239594107	1194.1029768318965	0.1170438569170073	0.0136992644420088	1425881.9192787968	1314.7328344520165	1235.805107410703	1.31068	23.781782	0.1629157840120832	0.1000660206906865	-0.0198534156	-0.1623864632	0.1021089903	-0.1392058422	0.1174626923	-0.1635733921	0.0670750803	-0.0195787972	-0.0131975068	-0.1795558253	-0.0766189934	-0.045222299	0.0100885416	0.1623374947	0.0479721663	-0.0622369968	0.046209141	-0.0271648775	0.0079152762	0.0084355979	-0.0980865367	-0.2615399749	0.1081916732	-0.1796739026	0.0625685555	-0.0385520283	-0.0812211656	-0.178337576	-0.1386746669	-0.0498578811	-0.1186901838	0.1544603847	0.0413477782	0.038959841	-0.0430038075	-0.1463548896	0.050776886	0.0558179638	0.0021459328	0.1430051505	0.0082704656	0.0120277491	0.1243796164	-0.1496850114	-0.082470214	0.0401473723	0.0044574087	0.1224633955	-0.0285551459	-0.2406591028	0.1572233907	0.1327844189	-0.0615480266	-0.1424253187	0.1181171819	0.0056740117	-0.0721527188	-0.0283878253	0.0745544289	0.0804297528	0.0025417148	0.0482419115	0.0441905274	0.1030375468	0.0171753999	-0.1457080691	-0.0289034408	-0.0741478152	-0.1556051541	0.0287675459	-0.1734757864	-0.1365183809	-0.0380560592	-0.0064995341	0.037162472	-0.0180917114	-0.1089753297	-0.2621461603	-0.0101372717	-0.0791494624	0.078125953	-0.1088077834	-0.015425735	0.0124818563	0.093043823	0.1257424501	0.0527593557	0.0030611198939567	2.4481317240099883e-05	9.370455005177478e-06	5.993348938104116e-10	-0.038755045280709	-0.0489464957521192	0.0015019535347098	0.0023957594464122	0.0316286451064016	0.0528865260744879	0.0010003711912667	0.0027969846402274	-0.0005140128085738	-0.0011200023818192	2.64209167377926e-07	1.2544053352806813e-06	0.0004109830473992	0.0001009636479016	1.6890706524953306e-07	1.0193658197618448e-08	6.510561439066194e-05	1.9958764382120686e-07	4.238741025185568e-09	3.983522756610092e-14	0.0	0.0
1241.0870473319276	0.486714061811881	1540297.0590550825	0.2368905779654195	1807.4126514127888	1.1958206878321107	1.4299871174472625	3266740.4924870078	1195.1943019121543	1.091325080257775	1.190990430799639	1428489.419323282	1315.433250611531	1235.6515397014875	1.267092	22.990894	0.0343715811726233	0.0209669949798774	0.108087812	-0.029696527	-0.2470422181	0.0712759659	-0.0105730925	0.1653125537	-0.0065834336	0.1115117168	-0.1483239059	-0.1104921742	-0.0218258697	0.1209828027	-0.1786356664	-0.0216477636	-0.0351621156	0.0480580967	0.0998869397	-0.1042089245	0.0182438505	0.0174983415	-0.1144763851	-0.0582219768	-0.0260164981	0.1104158434	0.0585611956	0.0072520808	0.0905360489	-0.0081340691	0.1040971254	0.0401267533	0.0429456907	-0.0611209824	0.0504853966	0.0115672398	0.0243053002	0.1429179362	-0.0808331242	0.2240579843	-0.007384102	-0.1892781896	0.0099671379	0.1308797194	0.0740276078	-0.153726512	0.0180246475	-0.0282418436	-0.0449494601	-0.0559034908	0.134289925	0.005726292	0.050492706	0.0316819505	0.0743031975	0.030047591	0.1170244499	0.0658861342	-0.0424587082	-0.0536563416	-0.0034047302	-0.1192333918	0.0047990238	0.0270556843	0.0691743615	0.1153930201	-0.1268799472	0.0679095603	-0.0080892452	0.1277608437	-0.1157127501	0.0622168769	-0.0132435667	0.1103322598	-0.0217404889	0.2213736637	0.0587808699	-0.0567574956	0.0131829202	-0.0385320281	-0.1049362132	-0.0550477533	-0.1359704502	0.0398349584	-0.0467999732	0.0070798433	-0.011255689	0.1224102548	0.0419779864	0.003059264995727	-1.8548982297001727e-06	9.35910231408052e-06	3.440647442544835e-12	-0.0320793896829343	0.0066756555977747	0.0010290872424295	4.456437766010069e-05	0.0404182631020049	0.0087896179956033	0.0016336359921828	7.725738450863338e-05	-0.0001360135264456	0.0003779992821282	1.8499679376167928e-08	1.428834572894346e-07	0.0004109950312778	1.1983878600021428e-08	1.689169157350398e-07	1.4361334630005154e-16	6.502782677714962e-05	-7.778761351232554e-08	4.2286182553589765e-09	6.050912815942929e-15	0.0	0.0
1241.4855784672582	0.398531135330586	1541286.4415421826	0.1588270658278859	1797.8270978379524	-9.585553574836467	91.88283733606018	3232182.2737204344	1193.2885031864562	-1.905798725698105	3.632068782872521	1423937.451836973	1314.7960891723633	1224.8633431965677	1.356348	24.610409	0.0409582852218882	0.0251921857771845	-0.1561807359	0.1338324594	-0.0551016194	-0.0546094836	-0.1513746819	-0.0639046129	-0.0491025805	0.029264185	0.1044222857	0.1676662631	-0.043656452	-0.0056390027	0.0420594637	-0.1758788367	0.0628835565	-0.0383349287	-0.1936662485	-0.0520715764	0.0091846756	-0.0927153885	-0.0639954928	0.0198687142	-0.0997141522	0.0600247037	0.0309881144	-0.0723686841	0.0346154357	0.0370667139	-0.0603474905	-0.0535676406	0.0386231293	-0.0067626694	0.0038026694	0.0827881151	0.0404189897	-0.0645427816	-0.0111378913	-0.2213743111	0.0482957849	0.0105279684	-0.1242725269	-0.1203510074	-0.0612287052	0.076777953	0.145219813	-0.092205438	0.1056698838	0.0213185884	0.0668274965	0.0794665798	0.0835114491	-0.0075013421	-0.0643251234	0.0964833511	-0.0924322694	-0.0350103304	-0.0153022778	-0.1092133181	0.0229514602	0.0623662249	0.0403444038	0.0473506197	-0.1706701647	-0.0583280889	-0.1041818372	0.0553638768	0.0270917347	0.1305164064	-0.0290423104	0.1111293382	-0.0069705278	-0.0995244763	-0.042868259	-0.0146120363	-0.1596681073	-0.2102500914	0.1698020584	-0.0806716786	0.107160911	-0.0550169308	-0.0761263259	0.0048320429	-0.1303645786	-0.1351733882	-0.0263904733	0.1189108618	0.0309673479	0.0029883234290224	-7.094156670460006e-05	8.930076916444194e-06	5.032705886503221e-09	-0.0300481825422593	0.0020312071406749	0.0009028932740929	4.125802448329108e-06	0.0226137534700683	-0.0178045096319366	0.000511381846005	0.0003170005632337	3.699468660240456e-05	0.000173008213048	1.3686068368101315e-09	2.993184178206373e-08	0.0001630015149556	-0.0002479935163222	2.6569493877820692e-08	6.150078413784929e-08	6.499701849591295e-05	-3.0808281236671653e-08	4.224612413358051e-09	9.491501927578546e-16	0.0	0.0
1239.3100736239346	-2.1755048433235515	1535889.4585857622	4.732821323324231	1805.1749679740817	7.347870136129359	53.99119553742168	3258656.665000227	1191.9666169265222	-1.32188625993399	1.7473832842022723	1420784.4158672586	1313.7961914504783	1213.678227330908	1.226615	22.256449	0.0320648018032279	0.0197441265872887	-0.1261561911	-0.1058581476	0.0815647063	0.1275039964	0.047247539	-0.1483316036	0.1663697491	-0.0328029772	0.1271561772	-0.0515384069	0.0972556738	0.0587925992	-0.0623286575	-0.0528890354	0.1304708932	0.0202132143	-0.0950597842	0.0054128832	0.1136396817	0.1084413678	0.076422196	-0.092883076	-0.0484309543	0.091670201	-0.132960797	0.0009527897	0.0325630165	0.1437048171	0.1088621127	0.0051125923	0.1527143576	-0.1056947461	0.130618128	-0.0585148568	0.0512693691	0.01453747	-0.2215052309	-0.1517354734	-0.0081839321	0.1513824106	-0.1107971058	0.0291447125	-0.0101227046	0.0171342536	0.0586239064	-0.0176041939	-0.0402335725	0.1244847994	0.1715871361	0.0983760484	-0.2301308603	0.0309635038	-0.0352325229	0.0099743144	0.0344050763	-0.0569049815	0.0971767183	0.045892908	-0.1179637994	-0.0770126066	0.0200308524	0.0171691534	-0.1014753498	-0.0039083732	-0.1108844762	-0.1932111903	0.1212338127	0.0326952505	0.063635378	0.1209236743	0.0479937838	0.0966541143	0.1296892647	-0.0880788101	-0.0847278504	-0.1038313807	-0.2030816523	-0.0641105077	0.0907857433	-0.0247603746	-0.1285102687	-0.0002361284	-0.0139507407	0.053024733	-0.0234286434	0.1152490509	0.0197875765	0.0030269640130171	3.86405839947002e-05	9.162511136100586e-06	1.493094731451481e-09	-0.0116596029926512	0.018388579549608	0.0001359463419462	0.0003381398578522	0.0185765443421814	-0.0040372091278868	0.000345087999697	1.6299057542293295e-05	-7.500272419248635e-05	-0.0001119974107948	5.625408636294177e-09	1.2543420024759546e-08	8.299755477092496e-05	-8.000396018467503e-05	6.888594097952689e-09	6.400633645231067e-09	6.500309835111203e-05	6.079855199085898e-09	4.2254027952443434e-09	3.696463924185183e-17	0.0	0.0
1239.468194221605	0.1581205976704041	1536281.4044869663	0.0250021234076458	1804.9782796399347	-0.1966883341469838	0.0386863007895155	3257946.589971938	1193.365379245802	1.39876231927974	1.9565360258368372	1424120.9283824766	1315.4116562553074	1242.042917450039	1.259544	22.853937	0.0337215584356729	0.0188122438906386	0.0455487514	-0.12846408	-0.0055662212	-0.2319440597	-0.1348091337	0.0407854825	0.062790696	-0.1037670797	-0.1269541261	-0.144947404	-0.0426405069	0.0251449014	0.0485980533	-0.1197164021	0.1397931121	0.1390286988	-0.1654549663	-0.16120145	-0.2894781543	-0.0122059716	-0.098139782	-0.0155250035	0.0680678492	0.2584467517	-0.0606202412	-0.0215189166	-0.029859748	0.0431665252	0.0108903543	-0.1946990745	0.0282165495	0.1647819969	0.074590776	-0.0235936778	0.1708073798	0.1024411481	-0.0674117287	0.0324595707	-0.127057355	0.0372961423	-0.0059906717	0.0385208268	-0.1134859442	-0.2665044902	0.0855789381	-0.1894979913	0.1342308019	0.2415489369	-0.0992950057	0.0841806682	0.0464285377	-0.1477974295	0.0745032401	0.0262342761	0.0538566605	-0.1645028893	0.1433407445	0.0891234297	-0.0217006809	-0.0775353847	0.0887810588	-0.0124072889	0.0649893845	0.1382656729	-0.0955175733	-0.1119055942	0.2244653826	-0.0233623052	0.070514047	0.085913991	0.003947691	-0.1241987857	-0.162440124	0.013085965	-0.0416845556	-0.0018041149	-0.0025575191	0.0456337944	-0.1599041902	-0.0475563057	0.0569743557	-0.0418582302	-0.0769248275	0.0753459448	-0.1699132292	0.1114298236	0.0084997322	0.003070503477673	4.353946465590012e-05	9.427991606401989e-06	1.8956849825223757e-09	0.00343500315563	0.0150946061482812	1.179924667918806e-05	0.0002278471347717	0.0246593380059536	0.0060827936637722	0.0006080829508918	3.7000378756027225e-05	9.004190685721855e-06	8.400691487820821e-05	8.10754499048402e-11	7.0571617473545194e-09	8.29995560098773e-05	2.0012389523316187e-09	6.888926297836758e-09	4.004957344329355e-18	-0.000101000368711	-0.0001660034670621	1.0201074479757946e-08	2.755715107664172e-08	0.0	0.0
1240.8577721290535	1.3895779074484835	1539728.010653078	1.9309267608689065	1800.2937420373676	-4.684537602567161	21.94489254986569	3241057.557618908	1193.4002054148707	0.034826169068765	0.0012128620520062	1424204.0502842555	1312.162816586702	1231.4120014903633	1.29396	23.478401	0.122485785419992	0.0665821928403545	0.147084352	0.0914139949	-0.0738237913	0.1072658225	0.0924727497	0.1033164482	-0.079485304	0.0487512507	-0.1520833372	0.0447302822	-0.144181494	0.1752963236	-0.0255742628	0.0652672216	-0.0531660496	-0.0261962994	0.0521024087	-0.1978505798	-0.106684438	-0.0612154584	-0.0040867505	-0.0038820139	0.0598494247	-0.1141760135	0.1208846658	0.08276125	0.001871482	0.1398634285	-0.0699910649	-0.1208953779	0.0103058362	0.2451972518	0.022981836	-0.1900192321	-0.0392485729	-0.0934990194	-0.0872446075	-0.0357695485	0.0010907906	-0.1760199202	0.1035697658	-0.0331967138	-0.0254045563	-0.1322044583	0.0631567388	0.1475301311	-0.1030727159	0.0049187786	0.1880606713	-0.0999917648	0.0430755344	-0.1663849904	-0.1357505141	0.0022721492	-0.0612761571	-0.0405113058	-0.1243648679	-0.0491910707	-0.047199226	0.0909031275	0.2549088893	-0.0077583347	0.0098514421	0.2006184113	-0.058882538	0.090297544	0.0047128709	0.0113493358	0.1129216238	0.0219072247	0.0923443153	-0.1732340072	0.1090810225	-0.0184380488	0.1660232331	0.1748747954	-0.1357587907	-0.0669050492	0.1654219291	0.0461141809	0.2265081843	0.0196281876	0.0206371982	0.2289622725	-0.0786420773	0.1074583966	-0.0028345346	0.0030243645919512	-4.613888572179998e-05	9.146781185048149e-06	2.128796775649318e-09	-0.0194932500069171	-0.0229282531625471	0.0003799867958321	0.0005257047930858	-0.0345493839149426	-0.0592087219208962	0.001193659928902	0.003505672751506	-0.0006310023254096	-0.0006400065160953	3.9816393467232265e-07	4.096083406444714e-07	8.297912706534127e-05	-2.042894453602173e-08	6.8855355285260526e-09	4.1734177485585216e-16	6.502611526568153e-05	0.0001660264839766	4.228395666545701e-09	2.756479338165929e-08	0.0	0.0
